chunk_id,section_number,chunk_text
76ce3a96-1013-43e8-9063-9f4f1aa166d5,241,"Delivery of coin as genuine, which, when first possessed, the deliverer did not know to be counterfeit.--Whoever delivers to any other person as genuine, or attempts to induce any other person to receive as genuine, any counterfeit coin which he knows to be counterfeit, but which he did not know to be counterfeit at the time when he took it into his possession, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine to an amount which may extend to ten times the value of the coin counterfeited, or with both. Illustration A, a coiner, delivers counterfeit Company's rupees to his accomplice B, for the purpose of uttering them. B sells the rupees to C, another utterer, who buys them knowing them to be counterfeit. C pays away the rupees for goods to D, who receives them, not knowing them to be counterfeit. D, after receiving the rupees, discovers that they are counterfeit and pays them away as if they were good. Here D is punishable only under this section, but B and C are punishable under section 239 or 240, as the case may be."
22561f64-fbdf-46b3-b7f2-106c4b39907a,242,"Possession of counterfeit coin by person who knew it to be counterfeit when he became possessed thereof.--Whoever, fraudulently or with intent that fraud may be committed, is in possession"
0b519269-4eac-4afa-b614-b154b362f0eb,1,"Subs. by the A. O. 1950, for ""the Queen's coin""."
d6578aac-7080-4593-ad17-1698378cf98a,3,"Subs. by Act 26 of 1955, s. 117 and the Sch., for ""transportation for life"" (w.e.f. 1-1-1956). 61 --- Page 62 --- of counterfeit coin, having known at the time when he became possessed thereof that such coin was counterfeit, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
bf81a394-e1bb-45d2-83fe-f996130003c0,243,"Possession of Indian coin by person who knew it to be counterfeit when he became possessed thereof.--Whoever, fraudulently or with intent that fraud may be committed, is in possession of counterfeit coin, which is a counterfeit of 1[Indian coin], having known at the time when he became possessed of it that it was counterfeit, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
8dd94836-d1d9-4371-8013-e76dd8ae9f9e,244,"Person employed in mint causing coin to be of different weight or composition from that fixed by law.--Whoever, being employed in any mint lawfully established in 2[India], does any act, or omits what he is legally bound to do, with the intention of causing any coin issued from that mint to be of a different weight or composition from the weight or composition fixed by law, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
e13c85c8-900e-420e-9865-7f8e0a09c827,245,"Unlawfully taking coining instrument from mint.--Whoever, without lawful authority, takes out of any mint, lawfully established in 2[India], any coining tool or instrument, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
41709acf-479b-4bad-922b-b7a504ed3cd7,246,"Fraudulently or dishonestly diminishing weight or altering composition of coin.--Whoever, fraudulently or dishonestly performs on any coin any operation which diminishes the weight or alters the composition of that coin, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine. Explanation.--A person who scoops out part of the coin and puts anything else into the cavity alters the composition of the coin."
21d78e43-ce70-4f12-851d-238f63bd8f42,247,"Fraudulently or dishonestly diminishing weight or altering composition of Indian coin.-- Whoever fraudulently or dishonestly performs on 3[any Indian coin] any operation which diminishes the weight or alters the composition of that coin, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
bc49c860-6d73-4888-a405-1c45e282e964,248,"Altering appearance of coin with intent that it shall pass as coin of different description.-- Whoever performs on any coin any operation which alters the appearance of that coin, with the intention that the said coin shall pass as a coin of a different description, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
4cb242f1-d292-449f-8a73-1a5ae34ea852,249,"Altering appearance of Indian coin with intent that it shall pass as coin of different description.--Whoever performs on 3[any Indian coin] any operation which alters the appearance of that coin, with the intention that the said coin shall pass as a coin of a different description, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
a7a03775-6708-4168-b99b-a462d5dc0ef7,250,"Delivery of coin, possessed with knowledge that it is altered.--Whoever, having coin in his possession with respect to which the offence defined in section 246 or 248 has been committed, and having known at the time when he became possessed of such coin that such offence had been committed with respect to it, fraudulently or with intent that fraud may be committed, delivers such coin to any other person, or attempts to induce any other person to receive the same, shall be punished with imprisonment of either description for a term which may extend to five years, and shall also be liable to fine."
332a636b-04ff-4be3-afe0-1f3aa05a5e64,251,"Delivery of Indian coin, possessed with knowledge that it is altered.--Whoever, having coin in his possession with respect to which the offence defined in section 247 or 249 has been committed, and having known at the time when he became possessed of such coin that such offence had been committed with respect to it, fraudulently or with intent that fraud may be committed, delivers such coin to any other"
b5a4bd2c-4283-4374-9495-b8ed4010dccf,3,"Subs. by the A. O. 1950, for ""any of the Queen's coin"". 62 --- Page 63 --- person, or attempts to induce any other person to receive the same, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
c74ed5cd-ce22-4e65-9bed-1adbb1f9979d,252,"Possession of coin by person who knew it to be altered when he became possessed thereof.--Whoever fraudulently or with intent that fraud may be committed, is in possession of coin with respect to which the offence defined in either of the section 246 or 248 has been committed, having known at the time of becoming possessed thereof that such offence had been committed with respect to such coin, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine."
1ce548bb-b099-4f82-a2ec-023fc3cc7b05,253,"Possession of Indian coin by person who knew it to be altered when he became possessed thereof.--Whoever, fraudulently or with intent that fraud may be committed, is in possession of coin with respect to which the offence defined in either of the section 247 or 249 has been committed having known at the time of becoming possessed thereof, that such offence had been committed with respect to such coin, shall be punished with imprisonment of either description for a term which may extend to five years, and shall also be liable to fine."
c106d6e6-4f58-401e-8b41-5703b5fbc195,254,"Delivery of coin as genuine which, when first possessed, the deliverer did not know to be altered.--Whoever delivers to any other person as genuine or as a coin of a different description from what it is, or attempts to induce any person to receive as genuine, or as a different coin from what it is, any coin in respect of which he knows that any such operation as that mentioned in sections 246, 247, 248 or 249 has been performed, but in respect of which he did not, at the time when he took it into his possession, know that such operation had been performed, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine to an amount which may extend to ten times the value of the coin for which the altered coin is passed, or attempted to be passed."
fb8e106f-5052-4050-a89d-89f0beba03a4,255,"Counterfeiting Government stamp.--Whoever counterfeits, or knowingly performs any part of the process of counterfeiting, any stamp issued by Government for the purpose of revenue shall be punished with 1[imprisonment for life] or with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine. Explanation.--A person commits this offence who counterfeits by causing a genuine stamps of one denomination to appear like a genuine stamp of a different denomination."
78c87bf9-2b34-4476-b8d6-5fcf193b1067,256,"Having possession of instrument or material for counterfeiting Government stamp.-- Whoever has in his possession any instrument or material for the purpose of being used, or knowing or having reason to believe that it is intended to be used, for the purpose of counterfeiting any stamp issued by Government for the purpose of revenue, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
cf205dcc-20fb-4165-933a-0d688ff9ff86,257,"Making or selling instrument for counterfeiting Government stamp.--Whoever makes or performs any part of the process of making, or buys, or sells, or disposes or, any instrument for the purpose of being used, or knowing or having reason to believe that it is intended to be used, for the purpose of counterfeiting any stamp issued by Government for the purpose of revenue, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
a04924a0-9d6a-458b-8fd4-3f73a30bff0a,258,"Sale of counterfeit Government stamp.--Whoever sells, or offers for sale, any stamp which he knows or has reason to believe to be a counterfeit of any stamp issued by Government for the purpose of revenue, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
e3b1adc0-361d-4b6f-adb2-f05c2bb73999,259,"Having possession of counterfeit Government stamp.--Whoever has in his possession any stamp which he knows to be a counterfeit of any stamp issued by Government for the purpose of revenue, intending to use, or dispose of the same as a genuine stamp, or in order that it may be used as a genuine stamp, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
13523d03-6a6f-45e4-aeff-dd9d6072b359,260,"Using as genuine a Government stamp known to be counterfeit.--Whoever uses as genuine any stamp, knowing it to be a counterfeit of any stamp issued by Government for the purpose of revenue,"
e3ebffdd-d568-4901-9e89-aa10838fb721,1,"Subs. by Act 26 of 1955, s. 117 and the Sch., for ""transportation for life"" (w.e.f. 1-1-1956). 63 --- Page 64 --- shall be punished with imprisonment of either description for a term which may extend to seven years, or with fine, or with both."
7e4ceab2-3438-4577-823a-14349a03e8d0,261,"Effacing writing from substance bearing Government stamp, or removing from document a stamp used for it, with intent to cause loss to Government.--Whoever, fraudulently or with intent to cause loss to the Government, removes or effaces from any substance, bearing any stamp issued by Government for the purpose of revenue, any writing or document for which such stamp has been used, or removes from any writing or document a stamp which has been used for such writing or document, in order that such stamp may be used for a different writing or document, shall be punished with imprisonment of either description for a term which may extend to three years, or with fine, or with both."
14a5fe65-a1fe-4372-ae93-9cf49de7f85d,262,"Using Government stamp known to have been before used.--Whoever, fraudulently or with intent to cause loss to the Government, uses for any purpose a stamp issued by Government for the purpose of revenue, which he knows to have been before used, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
ae5d004d-b08b-4ab2-84c1-f4657861897d,263,"Erasure of mark denoting that stamp has been used.--Whoever, fraudulently or with intent to cause loss to Government, erases or removes from a stamp issued by Government for the purpose of revenue, any mark, put or impressed upon such stamp for the purpose of denoting that the same has been used, or knowingly has in his possession or sells or disposes of any such stamp from which such mark has been erased or removed, or sells or disposes of any such stamp which he knows to have been used, shall be punished with imprisonment of either description for a term which may extend to three years, or with fine, or with both. 1[263A. Prohibition of fictitious stamps.--(1) Whoever-- (a) makes, knowingly utters, deals in or sells any fictitious stamp, or knowingly uses for any postal purpose any fictitious stamp, or (b) has in his possession, without lawful excuse, any fictitious stamp, or (c) makes or, without lawful excuse, has in his possession any die, plate, instrument or materials for making any fictitious stamp, shall be punished with fine which may extend to two hundred rupees. (2) Any such stamp, die, plate, instrument or materials in the possession of any person for making any fictitious stamp 2[may be seized and, if seized] shall be forfeited. (3) In this section ""fictitious stamp"" means any stamp falsely purporting to be issued by Government for the purpose of denoting a rate of postage, or any facsimile or imitation or representation, whether on paper or otherwise, of any stamp issued by Government for that purpose. (4) In this section and also in sections 255 to 263, both inclusive, the word ""Government"", when used in connection with, or in reference to any stamp issued for the purpose of denoting a rate of postage, shall, notwithstanding anything in section 17, be deemed to include the person or persons authorized by law to administer executive government in any part of India, and also in any part of Her Majesty's dominions or in any foreign country. CHAPTER XIII OF OFFENCESRELATINGTO WEIGHTSAND MEASURES"
0b665b51-a1f0-4039-98ef-586bc9f8eee5,264,"Fraudulent use of false instrument for weighing.--Whoever, fraudulently uses any instrument for weighing which he knows to be false, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
5b6a3414-0e5d-47f8-b24e-8a50195e0675,265,"Fraudulent use of false weight or measure.--Whoever, fraudulently uses any false weight or false measure of length or capacity, or fraudulently uses any weight or any measure of length or capacity as a different weight or measure from what it is, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
3e7a4ca8-e58e-4ca9-ae58-1a6734546011,266,"Being in possession of false weight or measure.--Whoever is in possession of any instrument for weighing, or of any weight, or of any measure of length or capacity, which he knows to be false,"
184bc062-5f53-4bca-bc3d-ff44e20d774a,1,"Added by Act 3 of 1895, s. 2."
63d25cb1-00f9-4026-bd61-8172ac1f56de,2,"Subs. by Act 42 of 1953, s. 4 and the Third Sch., for ""may be seized and"". 64 --- Page 65 --- 1*** intending that the same may be fraudulently used, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
0caf14c4-f8f8-42fd-a1a6-d166072752fa,267,"Making or selling false weight or measure.--Whoever makes, sells or disposes of any instrument for weighing, or any weight, or any measure of length or capacity which he knows to be false, in order that the same may be used as true, or knowing that the same is likely to be used as true, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both. CHAPTER XIV OF OFFENCESAFFECTINGTHE PUBLIC HEALTH, SAFETY, CONVENIENCE, DECENCYAND MORALS"
571d7179-10d3-4615-a310-393bfbbdb690,268,"Public nuisance.--A person is guilty of a public nuisance who does any act or is guilty of an illegal omission which causes any common injury, danger or annoyance to the public or to the people in general who dwell or occupy property in the vicinity, or which must necessarily cause injury, obstruction, danger or annoyance to persons who may have occasion to use any public right. A common nuisance is not excused on the ground that it causes some convenience or advantage."
4611a05c-c235-4690-9f4e-f8f39d0a3774,269,"Negligent act likely to spread infection of disease dangerous to life.--Whoever unlawfully or negligently does any act which is, and which he knows or has reason to believe to be, likely to spread the infection of any disease dangerous to life, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine, or with both."
53dbdc90-1693-4bd1-8228-e9ebfdf5ac08,270,"Malignant act likely to spread infection of disease dangerous to life.--Whoever malignantly does any act which is, and which he knows or has reason the believe to be, likely to spread the infection of any disease dangerous to life, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both."
36bbf5ae-fb56-45c6-9910-7733de06a778,271,"Disobedience to quarantine rule.--Whoever knowingly disobeys any rule made and promulgated 2[by the 3*** Government 4***] for putting any vessel into a state of quarantine, or for regulating the intercourse of vessels in a state of quarantine with the shore or with other vessels, for regulating the intercourse between places where an infectious disease prevails and other places, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine, or with both."
97e2fa2d-f108-4a69-b793-691c18d87e69,272,"Adulteration of food or drink intended for sale.--Whoever adulterates any article of food or drink, so as to make such article noxious as food or drink, intending to sell such article as food or drink, or knowing it to be likely that the same will be sold as food or drink, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
650b4000-810a-4fc8-85e3-ced6be8ebd96,273,"Sale of noxious food or drink.--Whoever sells, or offers or exposes for sale, as food or drink, any article which has been rendered or has become noxious, or is in a state unfit for food or drink, knowing or having reason to believe that the same is noxious as food or drink, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
f3929d2e-ce16-4c54-9141-244030efcd80,274,"Adulteration of drugs.--Whoever adulterates any drug or medical preparation in such a manner as to lessen the efficacy or change the operation of such drug or medical preparation, or to make it noxious, intending that it shall be sold or used for, or knowing it to be likely that it will be sold or used for, any medicinal purpose, as if it had not undergone such adulteration, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
f33cb497-c07b-4a8a-a19d-fe300bad53b5,275,"Sale of adulterated drugs.--Whoever, knowing any drug or medical preparation to have been adulterated in such a manner as to lessen its efficacy, to change its operation, or to render it noxious, sells"
a8716534-9b20-41a2-be6b-320676244d6c,1,"The word ""and"" omitted by Act 42 of 1953, s. 4 and the Third Sch."
9bd88aa5-cf56-415f-b501-cb1c16eb584c,2,"Subs. by the A. O. 1937, for ""by the G. of I., or by any Government""."
e5128082-4922-4deb-8dc6-1c3b27f177d1,3,"The words ""Central or any Provincial"" omitted by the A. O. 1950."
4407ccb6-2997-4039-89a9-6d33b6b142cb,4,"The words ""or the Crown Representative"" omitted by the A. O. 1948. 65 --- Page 66 --- the same, or offers or exposes it for sale, or issues it from any dispensary for medicinal purposes as unadulterated, or causes it to be used for medicinal purposes by any person not knowing of the adulteration, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
4a08b4e7-30fd-49ae-a63f-3e8b262f5068,276,"Sale of drug as a different drug or preparation.--Whoever knowingly sells, or offers or exposes for sale, or issues from a dispensary for medicinal purposes, any drug or medical preparation, as a different drug or medical preparation, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
c4b5c334-3dc1-4b81-a3f2-624a2686fa86,277,"Fouling water of public spring or reservoir.--Whoever voluntarily corrupts or fouls the water of any public spring or reservoir, so as to render it less fit for the purpose for which it is ordinarily used, shall be punished with imprisonment of either description for a term which may extend to three months, or with fine which may extend to five hundred rupees, or with both."
3f71661d-2129-4c80-90b8-86fc2f8c9b6b,278,"Making atmosphere noxious to health.--Whoever voluntarily vitiates the atmosphere in any place so as to make it noxious to the health of persons in general dwelling or carrying on business in the neighbourhood or passing along a public way, shall be punished with fine which may extend to five hundred rupees."
ced84a69-77b1-4664-8f6c-3e609735e0f4,279,"Rash driving or riding on a public way.--Whoever drives any vehicle, or rides, on any public way in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any other person, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
1b8808cf-3da0-4639-b283-1706addcacfe,280,"Rash navigation of vessel.--Whoever navigates any vessel in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any other person, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
84ec127b-5cce-4cbf-9d1a-85ff7c1be7bb,281,"Exhibition of false light, mark or buoy.--Whoever exhibits any false light, mark or buoy, intending or knowing it to be likely that such exhibition will mislead any navigator, shall be punished with imprisonment of either description for a term which may extend to seven years, or with fine, or with both."
b148970f-fee5-4866-9e37-6157e5f93345,282,"Conveying person by water for hire in unsafe or overloaded vessel.--Whoever knowingly or negligently conveys, or causes to be conveyed for hire, any person by water in any vessel, when that vessel is in such a state or so loaded as to endanger the life of that person, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
2be7aa2b-38d4-4c8c-89f2-3e118a636b9d,283,"Danger or obstruction in public way or line of navigation.--Whoever, by doing any act, or by omitting to take order with any property in his possession or under his charge, causes danger, obstruction or injury to any person in any public way or public line of navigation, shall be punished, with fine which may extend to two hundred rupees."
cdc4155e-dbfb-4429-a977-f71cf1e55646,284,"Negligent conduct with respect to poisonous substance.--Whoever does, with any poisonous substance, any act in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any person, or knowingly or negligently omits to take such order with any poisonous substance in his possession as is sufficient to guard against any probable danger to human life from such poisonous substance, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
3ce5cd20-5a9d-4300-adc2-edabf4a12587,285,"Negligent conduct with respect to fire or combustible matter.--Whoever does, with fire or any combustible matter, any act so rashly or negligently as to endanger human life, or to be likely to cause hurt or injury to any other person, 66 --- Page 67 --- or knowingly or negligently omits to take such order with any fire or any combustible matter in his possession as is sufficient to guard against any probable danger to human life from such fire or combustible matter, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
8457aab1-8bf2-4eac-b16d-f8ce16d828d4,286,"Negligent conduct with respect to explosive substance.--Whoever does, with any explosive substance, any act so rashly or negligently as to endanger human life, or to be likely to cause hurt or injury to any other person, or knowingly or negligently omits to take such order with any explosive substance in his possession as is sufficient to guard against any probable danger to human life from that substance, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
2f7eb12f-71cd-4574-ab33-0ac852e3d835,287,"Negligent conduct with respect to machinery.--Whoever does, with any machinery, any act so rashly or negligently as to endanger human life or to be likely to cause hurt or injury to any other person, or knowingly or negligently omits to take such order with any machinery in his possession or under his care as is sufficient to guard against any probable danger to human life from such machinery, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
76b176da-1377-41f6-a0bc-46bdc7eca905,288,"Negligent conduct with respect to pulling down or repairing buildings.--Whoever, in pulling down or repairing any building, knowingly or negligently omits to take such order with that building as is sufficient to guard against any probable danger to human life from the fall of that building, or of any part thereof, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
2d2a1152-f01f-4d44-91f4-c6be18c27597,289,"Negligent conduct with respect to animal.--Whoever knowingly or negligently omits to take such order with any animal in his possession as is sufficient to guard against any probable danger to human life, or any probable danger of grievous hurt from such animal, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both."
b0e25362-8ccc-43c6-b641-a6a197cd7b4f,290,"Punishment for public nuisance in cases not otherwise provided for.--Whoever commits a public nuisance in any case not otherwise punishable by this Code, shall be punished with fine which may extend to two hundred rupees."
3a8cffc5-b1d7-4b33-9f52-f1450f8bb605,291,"Continuance of nuisance after injunction to discontinue.--Whoever repeats or continues a public nuisance, having been enjoined by any public servant who has lawful authority to issue such injunction not to repeat or continue such nuisance, shall be punished with simple imprisonment for a term which may extend to six months, or with fine, or with both. 1[292. Sale, etc., of obscene books, etc.--2[(1) For the purposes of sub-section (2), a book, pamphlet, paper, writing, drawing, painting, representation, figure or any other object, shall be deemed to be obscene if it is lascivious or appeals to the prurient interest or if its effect, or (where it comprises two or more distinct items) the effect of any one of its items, is, if taken as a whole, such as to tend to deprave and corrupt persons who are likely, having regard to all relevant circumstances, to read, see or hear the matter contained or embodied in it.] 3[(2)] Whoever-- (a) sells, lets to hire, distributes, publicity exhibits or in any manner puts into circulation, or for purposes of sale, hire, distribution, public exhibition or circulation, makes, produces or has in his"
d71ca1ae-7237-405b-89f2-05290041bde9,1,"Subs. by Act 8 of 1925, s. 2, for s. 292."
a4cb55c0-8695-4646-a8dd-409d392d17b4,2,"Ins. by Act 36 of 1969, s. 2."
f9625ab0-e34c-41a7-8128-6b432cecf754,3,"S. 292 renumbered as sub-section (2) thereof by s. 2, ibid. 67 --- Page 68 --- possession any obscene book, pamphlet, paper, drawing, painting, representation or figure or any other obscene object whatsoever, or (b) imports, exports or conveys any obscene object for any of the purposes aforesaid, or knowing or having reason to believe that such object will be sold, let to hire, distributed or publicly exhibited or in any manner put into circulation, or (c) takes part in or receives profits from any business in the course of which he knows or has reason to believe that any such obscene objects are, for any of the purposes aforesaid, made, produced, purchased, kept, imported, exported, conveyed, publicly exhibited or in any manner put into circulation, or (d) advertises or makes known by any means whatsoever that any person is engaged or is ready to engage in any act which is an offence under this section, or that any such obscene object can be procured from or through any person, or (e) offers or attempts to do any act which is an offence under this section, shall be punished 1[on first conviction with imprisonment of either description for a term which may extend to two years, and with fine which may extend to two thousand rupees, and, in the event of a second or subsequent conviction, with imprisonment of either description for a term which may extend to five years, and also with fine which may extend to five thousand rupees]. 2[Exception.--This section does not extend to-- (a) any book, pamphlet, paper, writing, drawing, painting, representation or figure-- (i) the publication of which is proved to be justified as being for the public good on the ground that such book, pamphlet, paper, writing, drawing, painting, representation or figure is in the interest of science, literature, art or learning or other objects of general concern, or (ii) which is kept or used bona fide for religious purposes; (b) any representation sculptured, engraved, painted or otherwise represented on or in-- (i) any ancient monument within the meaning of the Ancient Monuments and Archaeological Sites and Remains Act, 1958 (24 of 1958), or (ii) any temple, or on any car used for the conveyance of idols, or kept or used for any religious purpose.]] 3[293. Sale, etc., of obscene objects to young person.--Whoever sells, lets to hire, distributes, exhibits or circulates to any person under the age of twenty years any such obscene object as is referred to in the last preceding section, or offers or attempts so to do, shall be punished 1[on first conviction with imprisonment of either description for a term which may extend to three years, and with fine which may extend to two thousand rupees, and, in the event of a second or subsequent conviction, with imprisonment of either description for a term which may extend to seven years, and also with fine which may extend to five thousand rupees].] 4[294. Obscene acts and songs.--Whoever, to the annoyance of others, (a) does any obscene act in any public place, or (b) sings, recites or utters any obscene song, ballad or words, in or near any public place, shall be punished with imprisonment of either description for a term which may extend to three months, or with fine, or with both.] 5[294A. Keeping lottery office.--Whoever keeps any office or place for the purpose of drawing any lottery 6[not being 7[a State lottery] or a lottery authorised by the 8[State] Government], shall be punished"
c1a14436-01b1-4d63-9bf7-ae2ac9d5383a,1,"Subs. by Act 36 of 1969, s. 2, for certain words."
b621a67f-2f50-4f8c-8e78-81485465a487,2,"Subs. by s. 2, ibid., for Exception."
1d0d0873-1387-4b50-b6e1-6a79dbe89b52,3,"Subs. by Act 8 of 1925, s. 2, for section 293."
74258f81-9e27-48f6-ba54-b87afd1c6d9e,4,"Subs. by Act 3 of 1895, s. 3, for section 294."
513e53f1-9aba-4742-805c-3880d0b4f9a8,5,"Ins. by Act 27 of 1870, s. 10."
801126e1-2b44-4b3a-ad35-bfcd9a86585b,6,"Subs. by the A. O. 1937, for ""not authorized by Government""."
34b94f4e-a5e1-4489-855d-6f5a2898d46d,7,"Subs. by Act 3 of 1951, s. 3 and the Sch., for ""a lottery organized by the Central Government or the Government of a Part A State or a Part B State""."
a0118e26-1371-4336-8149-f1e8517181f3,8,"Subs. by the A. O. 1950, for ""Provincial"". 68 --- Page 69 --- punished with imprisonment of either description for a term which may extend to six months, or with fine, or with both. And whoever publishes any proposal to pay any sum, or to deliver any goods, or to do or forbear doing anything for the benefit of any person, on any event or contingency relative or applicable to the drawing of any ticket, lot, number or figure in any such lottery, shall be punished with fine which may extend to one thousand rupees.] CHAPTER XV OF OFFENCESRELATING TO RELIGION"
bf98d520-34ba-485d-91fb-d2d95f110068,295,"Injuring or defiling place of worship, with intent to insult the religion of any class.-- Whoever destroys, damages or defiles any place of worship, or any object held sacred by any class of persons with the intention of thereby insulting the religion of any class of persons or with the knowledge that any class of persons is likely to consider such destruction, damage or defilement as an insult to their religion, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both. 1[295A. Deliberate and malicious acts, intended to outrage religious feelings of any class by insulting its religion or religious beliefs.--Whoever, with deliberate and malicious intention of outraging the religious feelings of any class of 2[citizens of India], 3[by words, either spoken or written, or or by signs or by visible representations or otherwise], insults or attempts to insult the religion or the religious beliefs of that class, shall be punished with imprisonment of either description for a term which may extend to 4[three years], or with fine, or with both.]"
c95c1a08-6f8d-412b-b515-006247305408,296,"Disturbing religious assembly.--Whoever voluntarily causes disturbance to any assembly lawfully engaged in the performance of religious worship, or religious ceremonies, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
e9745b43-0447-44bc-947d-e2aa3276347b,297,"Trespassing on burial places, etc.--Whoever, with the intention of wounding the feelings of any person, or of insulting the religion of any person or with the knowledge that the feelings of any person are likely to be wounded, or that the religion of any person is likely to be insulted thereby, commits any trespass in any place of worship or on any place of sepulture, or any place set apart for the performance of funeral rites or as a depository for the remains of the dead, or offers any indignity to any human corpse, or causes disturbance to any persons assembled for the performance of funeral ceremonies, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both."
9fd5e19b-50f9-45b9-a0e1-606dd1e42a38,298,"Uttering words, etc., with deliberate intent to wound religious feelings.--Whoever, with the deliberate intention of wounding the religious feelings of any person, utters any word or makes any sound in the hearing of that person or makes any gesture in the sight of that persons or places any object in the sight of that person, shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both. CHAPTER XVI OF OFFENCESAFFECTINGTHE HUMAN BODY Of offences affecting life"
270fee93-b1e0-449a-8754-7526477ca0e3,299,"Culpable homicide.--Whoever causes death by doing an act with the intention of causing death, or with the intention of causing such bodily injury as is likely to cause death, or with the knowledge that he is likely by such act to cause death, commits the offence of culpable homicide."
d8e1ce35-3700-41dd-b59d-162e221455d9,1,"Ins. by Act 25 of 1927, s. 2."
2db687dd-febb-4791-aae6-b6e7797f5202,2,"Subs. by the A. O. 1950, for ""His Majesty's subjects""."
e3ada630-9cd4-48f7-87b3-5c35ae84b87e,3,"Subs. by Act 41 of 1961, s. 3, for certain words."
ff17cde9-4bd5-4eb7-9ca5-061f0010fb20,4,"Subs. by s. 3, ibid., for ""two years"". 69 --- Page 70 --- Illustrations (a) A lays sticks and turf over a pit, with the intention of thereby causing death, or with the knowledge that death is likely to be thereby caused. Z, believing the ground to be firm, treads on it, falls in and is killed. A has committed the offence of culpable homicide. (b) A knows Z to be behind a bush. B does not know it. A, intending to cause, or knowing it to be likely to cause Z's death, induces B to fire at the bush. B fires and kills Z. Here B may be guilty of no offence; but A has committed the offence of culpable homicide. (c) A, by shooting at a fowl with intent to kill and steal it, kills B, who is behind a bush; A not knowing that he was there. Here, although A was doing an unlawful act, he was not guilty of culpable homicide, as he did not intend to kill B, or to cause death by doing an act that he knew was likely to cause death. Explanation 1.--A person who causes bodily injury to another who is labouring under a disorder, disease or bodily infirmity, and thereby accelerates the death of that other, shall be deemed to have caused his death. Explanation 2.--Where death is caused by bodily injury, the person who causes such bodily injury shall be deemed to have caused the death, although by resorting to proper remedies and skilful treatment the death might have been prevented. Explanation 3.--The causing of the death of a child in the mother's womb is not homicide. But it may amount to culpable homicide to cause the death of a living child, if any part of that child has been brought forth, though the child may not have breathed or been completely born."
